id	plot	genres	n_genres	image_path
0029843	Sir Robin of Locksley, defender of downtrodden Saxons, runs afoul of Norman authority and is forced to turn outlaw. With his band of Merry Men, he robs from the rich, gives to the poor and still has time to woo the lovely Maid Marian, and foil the cruel Sir Guy of Gisbourne, and keep the nefarious Prince John off the throne.	Action|Adventure	2	images/0029843.jpeg
0113249	In September 1938 a British detective comes to a small French coastal town in order to investigate the death of a colleague. Prime suspects are the members of English aristocratic family with plenty of skeletons in the closet.	Drama|Mystery|Thriller	3	images/0113249.jpeg
0846017	Told in three 30-minute segments, three friends seek out the buried treasure of a mysterious stranger.	Action	1	images/0846017.jpeg
0258885	Set in Fenyang, Shanxi Province, the film focuses on a group of amateur theatre troupe performers whose fate mirrors that of the general population in China as massive socio-economic changes sweep across the mainland. The film commences in 1979 with the troupe performing numbers idolizing Mao Zedong, ending in the '80s when the shows reflect the strong Western influences pervading China, covering a decade in which China saw tremendous changes.	Drama|History	2	images/0258885.jpeg
0059934	A man has everything: dozens of servants, a palace, vast woods, gardens, a lake, mechanical toys, private entertainment troupes of musicians and dancers. He has it all - but love. When alone, he sits at a desk, sighing, and looking at a photograph of a pretty girl. One day, the circus descended onto his palace, and amidst all the fun it brought, he recognized the Amazon on the white horse - the girl in the photograph. The girl is now the mother of a small boy, Yo-Yo, whom she considers that looks like the millionaire, even under a clown's make-up. The boy will spend some time in the palace, in awe of so much riches, but he will leave (in a dream-like scene) on the tusks of the elephant. Time passes - and one day Yo-Yo will be the owner of his father's palace in decay. Starting from scratch, he will rebuilt it, and be praised as a great clown, an artist, a film-maker, a millionaire. Yet, something is amiss...	Comedy|Drama|Family|Romance	4	images/0059934.jpeg
0076227	Young master Cao Le chases his pregnant girlfriend away from the family castle. He does it in order to save her from vicious bandits who are going to murder his family.	Action|Drama	2	images/0076227.jpeg
0057831	An aimless English writer finds he has a small inheritance on a Greek island. His joyless existence is disturbed when he meets Zorba, a middle aged Greek with a real lust for life. As he discovers the earthy pleasures of Greece, the Englishman finds his view on life changing.	Comedy|Drama	2	images/0057831.jpeg
0068424	A Victorian-age scientist returns to London with his paleontological bag-of-bones discovery from Papua New Guinea. Unfortunately, when exposed to water, flesh returns to the bones unleashing a malevolent being on the scientist's family and friends.	Horror|Sci-Fi	2	images/0068424.jpeg
0061495	Adrien travels to a villa on the Riviera. He is on vacation and plans to relax. He shares the villa with a friend, Daniel, and a female stranger, Haydée. Haydée has many lovers, and both Adrien and Daniel despise her at first, but Adrien soon becomes more and more intrigued and infatuated.	Comedy|Drama|Romance	3	images/0061495.jpeg
0053604	As of November 1, 1959, mild mannered C.C. Baxter has been working at Consolidated Life, an insurance company, for close to four years, and is one of close to thirty-two thousand employees located in their Manhattan head office. To distinguish himself from all the other lowly cogs in the company in the hopes of moving up the corporate ladder, he often works late, but only because he can't get into his apartment, located off of Central Park West, since he has provided it to a handful of company executives - Mssrs. Dobisch, Kirkeby, Vanderhoff and Eichelberger - on a rotating basis for their extramarital liaisons in return for a good word to the personnel director, Jeff D. Sheldrake. When Baxter is called into Sheldrake's office for the first time, he learns that it isn't just to be promoted as he expects, but also to add married Sheldrake to the list to who he will lend his apartment. What Baxter is unaware of is that Sheldrake's mistress is Fran Kubelik, an elevator girl in the building who Baxter himself fancies. In turn, Sheldrake has no idea of Baxter's own interest in Fran. And Fran, who is in love with Sheldrake, has no idea that she is only the latest in a long line of Sheldrake's mistresses, that Sheldrake has no intention of leaving his wife for her, and that the apartment belongs to Baxter, who she likes as a friend. As some of these facts come to light on Christmas Eve, one of the three makes a unilateral decision. That decision sets off a series of events over the course of the next week which makes each of the three examine what he/she really wants which in turn may be incompatible with the other two. They are helped along the way by Dobisch, Kirkeby, Vanderhoff and Eichelberger who are now feeling neglected as Baxter no longer needs their assistance in moving up, by Miss Olsen, Sheldrake's long serving secretary who was also once his mistress, and by Dr. Dreyfus, a physician and one of Baxter's many exasperated neighbors who believes Baxter is a playboy based on all the noise he hears in Baxter's apartment and the plethora of empty liquor bottles Baxter seems to be always discarding.	Comedy|Drama|Romance	3	images/0053604.jpeg
2891174	Around the world everyone knows that honest hard work gets you nowhere. In sunny Orlando, Florida, construction worker Dennis Nash learns this the hard way when he is evicted from his home by a charismatic, gun-toting real-estate broker, Rick Carver. Humiliated and homeless, Nash has no choice but to move his mom and nine-year old son into a shabby, dangerous motel. All is lost. Until an unexpected opportunity arises for Nash to strike a deal with the devil - he begins working for Carver in a desperate attempt to get his home back. Carver seduces Nash into a risky world of scamming and stealing from the banks and the government; he teaches Nash how the rich get richer. Living a double life, Nash hides his new boss and job from his family. He rises fast and makes real money; he dreams bigger. But there is a cost. On Carver's orders, Nash must evict honest families from their homes - just as it happened to him. Nash's conscience starts tearing him apart... but his son needs a home. In a dramatic high stakes climax, with a 1,000 home deal on the line, Nash will have to choose between destroying an honest man for the ultimate win or risking it all by going against Carver and finding redemption.	Drama	1	images/2891174.jpeg
1261862	There were those who called him Icarus. Everyone else knew him as a divorced father working for an investment company. But they didn't know his other side-his dark side. Because Icarus was at his best when he was killing people. For years, he'd worked as a sleeper agent in America-but when the Soviet Empire collapsed, he found himself in a foreign country with no one to trust. Determined to break from his dark past, he started over with a new identity. But you can only escape your past for so long. When a sudden mishap in Hong Kong blows Icarus' identity, past and present collide - and the assassin realizes he is now the target. The people that want him dead will stop at nothing to get to him. And that means going after what he cares about most-his wife and daughter. Fighting for his life, Icarus is forced to face the demons of his past to protect the loved ones in his present. He must fight to save the only thing he's ever done right in his life. He needs to uncover who is after him and protect his family - before it's too late.	Action|Drama|Thriller	3	images/1261862.jpeg
0089670	The Griswolds win a vacation to Europe on a game show, and thus pack their bags for the continent. They do their best to catch the flavor of Europe, but they just don't know how to be be good tourists. Besides, they have trouble taking holidays in countries where they CAN speak the language...	Comedy	1	images/0089670.jpeg
0105744	A young man living in a cold southern village in South America, decides to start a trip looking for his father. By doing this he discovers unexpected facts about his latin American essence.	Drama	1	images/0105744.jpeg
0051720	A business man is often approached by friends for advice and help regarding marriage as well as family and romantic relationships. He is always very calmly and objectively able to give great insight and assistance to these particular situations. However, when it comes time for him to be objective regarding his oldest daughter, he finds it very difficult...	Comedy|Drama	2	images/0051720.jpeg
0072913	The one-armed boxer is stalked by a vengeful flying guillotine expert, after his disciples were killed in the first 'One-Armed Boxer' film. But as the flying guillotine master is blind, he starts his quest by becoming a serial killer of one-armed men. Meanwhile, the one-armed boxer is running a martial arts school, where he teaches his pupils to control their breath so they can run up walls and along ceilings. And there's an Indian fakir whose arms can extend until they're ten feet long. As you may have gathered, a rational plot summary is pretty pointless - but rest assured there are epic martial arts battles and ludicrously inspired moments galore.	Action|Fantasy	2	images/0072913.jpeg
0177650	A high school teacher in the 60s becomes an international spy and becomes involved in a plot to overthrow Fidel Castro.	Comedy	1	images/0177650.jpeg
0380473	A road documentary on musician/activist Steve Earle, who courted controversy with the release of his album Jerusalem. Live performance, interviews and on-stage monologues give insight into the performer's take on post-9/11 America.	Documentary	1	images/0380473.jpeg
0052888	After exposure to radiation, an atomic research scientist finds himself changing into a murderous, lizard-like creature every time he is exposed to sunlight.	Horror|Sci-Fi	2	images/0052888.jpeg
2325719	"If God is our pure, all-loving creator, can he really turn his back on sinners and allow them to suffer for eternity in hell? Where did this vision of hell come from? Is it possible we've got hell wrong? Or are recent challenges to the traditional view merely an attempt to avoid the inevitable? ""Hellbound?"" is a feature-length documentary that seeks to discover why we are so bound to the idea of hell and what our views on hell reveal about how we perceive God, justice, the Bible and, ultimately, ourselves."	Documentary	1	images/2325719.jpeg
0062985	A white family has had the same black maid for many years. When she tells them she wants to go back to school and will be leaving soon, the 20ish year old son decides what she needs is a change and begins searching for a man to wine her, dine her, but who won't marry her thinking that this will turn her aside from her plans. The man he finds doesn't entirely cooperate.	Comedy|Drama|Romance	3	images/0062985.jpeg
0811138	Born in America, but raised in Havemahkeeta in India, with a population of 76, Maurice had always to better Deepak Chopra, and be sexually active, ever since he was 12. His Guru, Tugginmypudha, while approving of Deepak, cautions Maurice and has a chastity belt put around his waist. Years later, Maurice has established himself as Guru Pitka in America, but would like to appear in the Oprah Show and be better than Deepak Chopra. When Jane Bullard from the the Toronto Maple Leafs hires him to counsel their star hockey player, Darren Roanoke, to win back his wife, Prudence, from Kings' star player, Jacques Grande, and also stand up to his dominating mother, Lilian, he agrees to do so - with hilarious results.	Comedy|Romance|Sport	3	images/0811138.jpeg
0044953	Howard Kemp is a bounty hunter who's been after killer Ben Vandergroat for a long time. Along the way, Kemp is forced to take on a couple of partners, an old prospector named Jesse Tate and a dishonorably discharged Union soldier, Roy Anderson. When they learn that Vandergroat has a $5000 reward on his head, greed starts to take the better of them. Vandergroat takes every advantage of the situation sowing doubt between the two men at every opportunity finally convincing one of them to help him escape.	Thriller|Western	2	images/0044953.jpeg
1322385	As children, Nick and his little brother take care of their baby brother while their mother drinks herself senseless. But the baby dies, and both brothers blame themselves. Many years later, Nick is out of prison after serving time for an assault. He drinks, lives in a shelter and tries to help an old friend. When their mother dies, Nick meets his brother at the funeral. The brother, who remains nameless, is a single father to a young boy, but also supports a drug habit that is spiraling out of control. When an opportunity presents itself, he becomes a drug dealer to secure his son's future. Eventually, the two brothers meet again.	Drama	1	images/1322385.jpeg
2309224	A series of brutal murders puts the lives of three men on a collision course: The father of the latest victim now out for revenge, a vigilante police detective operating outside the boundaries of law, and the main suspect in the killings - a religious studies teacher arrested and released due to a police blunder.	Comedy|Crime|Thriller	3	images/2309224.jpeg
0120646	The Deep End of The Ocean is a film about a family's reaction when Ben, the youngest son is kidnapped and then found ten years later, living in the same town.	Drama	1	images/0120646.jpeg
0068504	A mysterious man is sent deep into the forest to investigate the bizarre behavior of the notorious Dr. Tarr. What he stumbles upon is the doctor's torture dungeon, a hellish asylum completely cut off from civilization and presided over by the ultimate madman. Innocent people have been savagely chained, tortured and stuck in glass cages, then forced to take part in gruesome games of ritual slaughter.	Horror	1	images/0068504.jpeg
0034092	Elderly schoolteacher Nora Trinell, waiting to meet presidential nominee Dewey Roberts, recalls him as her student back in 1916 and his relation to Dan Hopkins, the man she married and lost.	Drama|Romance|War	3	images/0034092.jpeg
1806911	A documentary on the modeling industry's 'supply chain' between Siberia, Japan, and the U.S., told through the experiences of the scouts, agencies, and a 13-year-old model.	Documentary|Thriller	2	images/1806911.jpeg
0044760	In the centre of this Walter Scott classic fiction inspired film the chivalrousness and the daring stand. Ivanhoe, the disowned knight join to the bravehearted and high-minded Robin Hood, the valiant of Forest Sherwood. They want King Richard to rule the kingdom instead of evil Prince John.	Adventure|Drama|History|Romance	4	images/0044760.jpeg
0064622	Sir Guy Grand adopts homeless bum Youngman to be heir to his obscene wealth, and immediately begins bringing him into the intricacies of the family business, which is to prey upon people's greed by use of the vast holdings of the Grand empire. They leave no stone unturned as sporting events, restaurants, art galleries, and traditional pheasant hunts turn into lurid displays of bad manners and profiteering. Things climax at the social event of the season, the inaugural voyage of the new pleasure cruiser The Magic Christian.	Comedy	1	images/0064622.jpeg
0912583	We meet five Christian families, each with a gay or lesbian child. Parents talk about their marriages and church-going, their children's childhood and coming out, their reactions, and changes over time. The stories told by these nine parents and four adult children alternate with talking heads - Protestant and Jewish theologians - and with film clips of fundamentalist preachers and pundits and news clips of people in the street. They discuss scripture and biblical scholarship. A thesis of the film is that much of Christianity's homophobia represents a misreading of scripture, a denial of science, and an embrace of quack psychology. The families call for love.	Documentary	1	images/0912583.jpeg
0102782	"While the general theme of this film resembles ""The Blue Lagoon"" (the film for which this is a sequel), the basic plot is quite different. We open the film with a ship finding the craft with our original characters in it, Richard and Emmeline dead and Paddy alive. Established in the first film, the only word Paddy ever says is ""Richard"", so the crew assumes Richard is the infant's name. Taken in by Sarah, a widow with an infant baby girl Lilli, Richard (Paddy) is cared for in a return to civilization. Struck by cholera, the crew of the ship start to die and the captain sets Sarah, Richard, Lilli and a healthy crew member on a lifeboat in an attempt to preserve their lives. With water and food running short, the crew member escorting Sarah and the children becomes dangerous, so Sarah takes the only course of action she feels suitable to preserve the children: she strikes him and throws him overboard. Taking control of the small craft, she eventually guides them back to the island of the first film. The infant Richard, recognizing where he is, finds his home and is very upset not to find his parents. Fixing up the hut and settling in the children, Sarah begins their life on the island, slowly teaching the children survival tools, as well as schooling them as though they were in school, and teaching them slowly about the facts of life, including Lilli's eventual growth to womanhood. When Sarah dies from pneumonia, she leaves the children far more prepared than Richard and Emmeline in the first film. Years later as the children grow into adulthood, the film skims the same themes as the first of their developing relationship, and introduces the characters to civilization when a ship, low on fresh water, stops on their island and offers to take them home. After a confrontation with one of the crew and the captain's daughter, Lilli finds herself pregnant and they decide to stay, as they feel the civilization the visitors have to offer will not compare to the life they lead on the island."	Adventure|Drama|Romance	3	images/0102782.jpeg
2023587	The senior partner of an investment brokerage, Jeffrey Desange, has a breakdown due to a financial collapse and kills several co-workers and his estranged wife. He then kidnaps his two young daughters, Victoria 3 and Lilly just 1. He drives his car recklessly through a winding snow covered road. He loses control of his car and drives off an embankment. He finds an abandoned and isolated cabin where he plans to kill his daughters, but the children are saved by a dark ghostly image. After five years of searching and depleting his savings, Jeffrey's twin brother, Lucas, finds the children that were raised without social interaction and claim that they have been raised by 'Mama'. Lucas disputes the custody with the children's Great Aunt but Dr. Dreyfuss, who is working with the girls, helps Lucas get custody of the girls so that he can still have access to them. Lucas, his girlfriend Annabel, Victoria and Lilly move into a house provided by the institute that Dr. Dreyfuss works for. Lucas and Annabel soon find out that the girls have brought Mama with them and their lives are in grave danger.	Fantasy|Horror	2	images/2023587.jpeg
0024481	Queen Christina of Sweden is a dominant European ruler in the 17th century, and has never thought of romance. However, she accidentally and secretly falls in love with an emissary from Spain, even though a marriage between the two seems out of the question.	Biography|Drama|History|Romance	4	images/0024481.jpeg
1669698	A boy finds a strange creature on a beach, and decides to find a home for it in a world where everyone believes there are far more important things to pay attention to.	Animation|Short|Drama|Fantasy	4	images/1669698.jpeg
1477835	A celebrity chef exacts revenge on a food blogger who torpedoes his career.	Comedy|Horror|Thriller	3	images/1477835.jpeg
2987732	A comedy that follows an ex-con who lands a position at a school that sits over the spot where money from one of his earlier robberies was stashed.	Comedy	1	images/2987732.jpeg
0051051	When Pete's plane crashes in the swamp, he's rescued by young Tammy, an unsophisticated backwoods girl who lives with her lay-preacher-cum-moonshiner grandfather. When Pete's well, he goes back home to his fiancée. But then Grampa gets sent to jail and he sends Tammy to stay with Pete. At Pete's house, Tammy's home cooking, enthusiasm and quaint sunshiny personality bring about changes in Pete's family and in Pete himself.	Comedy|Romance	2	images/0051051.jpeg
1511476	Based on actual court transcripts of 8 anti-war protesters on trial for conspiring to cause riots at the 1968 Democratic National Convention in Chicago.	Drama	1	images/1511476.jpeg
0406375	Danny and Walter are two brothers who barely get along even while driving their parents to distraction as their older sister tries to ignore them. Despite their squabbling, the brothers manage cooperate enough to play an old mechanical board game named Zathura. However, after their first move, they find that the game has apparently flung them, their sister and their entire house into outer space. Furthermore, the brothers surmise the only way to return home is to finish the game. However with almost every move, new dangers arise as the siblings find themselves learning to cooperate in ways they never expected as they realize what they mean to each other.	Action|Adventure|Comedy|Family|Fantasy|Sci-Fi	6	images/0406375.jpeg
0061653	In Southern Spain with a U.S. team, skydiver Fathom Harvill is approached by a Scottish colonel working for a top-secret Western agency. He's after a vital lost atomic device, and wants her to parachute into a house occupied by some Red Chinese agents to help get the thing back. Apart from all this there is a predatory continental doctor on his yacht to take account of. Fathom soon realizes nothing is what it seems to be, but can she fathom the truth out?	Adventure|Comedy	2	images/0061653.jpeg
0097474	It's one year later after the events of Halloween 4. Michael survives the shootings and on October 31st he returns with a vengeance. Lurking and stalking, Jamie, Rachel, and Rachel's friends, Michael forms a plan to lure Jamie out of the children's hospital where events lead up to the confrontation at the Myers house. Halloween 5 is a dark, thrill ride that will scare the heck out of you!	Horror|Thriller	2	images/0097474.jpeg
0042249	In 1948, the Soviet Union blockades the Allied sectors of Berlin to bring the entire city under their control. A semi-documentary about the resulting Berlin Airlift gives way to stories of two fictitious U.S. Air Force participants: Sgt. Hank Kowalski, whose hatred of Germans proves resistant to change, and Sgt. Danny McCullough, whose pursuit of an attractive German war widow gives him a crash course in the seamy side of occupied Berlin.	Drama|War	2	images/0042249.jpeg
0374180	"An uproar is caused when some mutilated cadavers are discovered, giving way to the legend of the ""Werewolf of Allariz"". A traveling vendor rolls through the forest in his old wagon. A woman from every village on his route faithfully awaits him. He's attractive, intelligent, charming.... But he's also the monster feared by all. His most recent prey, Barbara will soon become the one who hunts him down. The film is based on the true-life story of Manuel Blanco Romasanta, the traveling vendor, who confessed to the murders of thirteen people, using their body fat to make soap. Romasanta was tried in Allaríz in 1852 and avoided capital punishment by proclaiming he was a werewolf. Barbara was the lone survivor of four sisters."	Drama|Horror	2	images/0374180.jpeg
0948535	A man is charged with murder. He is Pigoil, the aging stage manager at Chansonia, a music hall in a Paris faubourg. His confession is a long flashback to New Year's Eve, 1935, when he discovers his wife is unfaithful and Galapiat, the local mobster, closes the music hall. Over the next few months, Pigoil loses custody of his beloved son, Jo-Jo, and must find work. Pigoil and his pals take over the Chansonia as a co-op; Galapiat is momentarily benign. Their star is the young Douce, a girl from near Lille for whom Galapiat lusts. She in turn falls in love with Milou, a local Red. There are ups and downs, but mostly ups - but what about Jo-Jo and what about the murder?	Drama|Music|Musical|Romance	4	images/0948535.jpeg
0101272	The Addams step out of Charles Addams' cartoons. They live with all of the trappings of the macabre (including a detached hand for a servant) and are quite wealthy. Added to this mix is a crooked accountant and his loan shark and a plot to slip in the shark's son into the family as their long lost Uncle Fester. Can the false Fester find his way into the vault before he is discovered?	Comedy|Fantasy	2	images/0101272.jpeg
0077321	Lou Peckinpaugh, the Cheap detective has entered a world that is half Casablanca and half Maltese Falcon. A parody of Bogart's films in which Lou goes through a series of scenes from the two movies trying to keep ahead of the police who think he killed his partner and find the black bird.	Comedy|Crime|Mystery|Romance|Thriller	5	images/0077321.jpeg
0283431	Nafas is a reporter who was born in Afghanistan, but fled with her family to Canada when she was a child. However, her sister wasn't so lucky; she lost her legs to a land mine while young, and when Nafas and her family left the country, her sister was accidentally left behind. Nafas receives a letter from her sister announcing that she's decided to commit suicide during the final eclipse before the dawn of the 21st century; desperate to spare her sister's life, Nafas makes haste to Afghanistan, where she joins a caravan of refugees who, for a variety of reasons, are returning to the war-torn nation. As Nafas searches for her sister, she soon gets a clear and disturbing portrait of the toll the Taliban regime has taken upon its people.	Biography|Drama|War	3	images/0283431.jpeg
0056327	Muraki, a hardboiled Yakuza gangster, has just been released from prison after serving a sentence for murder. Revisiting his old gambling haunts, he meets Saeko, a striking young upper-class woman who is out seeking thrills, and whose presence adds spice to the staid masculine underworld rituals. Muraki becomes her mentor while simultaneously coping with the shifts of power that have affected the gangs while he was interred. When he notices a rogue, drug-addicted young punk hanging around the gambling dens, he realizes that Saeko's insatiable lust for intense pleasures may be leading her to self-destruction.	Crime|Thriller	2	images/0056327.jpeg
0104797	Biograpical epic of Malcolm X, the legendary African American leader. Born Malcolm Little, his father (a Garveyite Baptist minister) was killed by the Ku Klux Klan. Malcolm became a gangster, and while in jail discovered the Nation of Islam writings of Elijah Muhammad. He preaches the teachings when let out of jail, but later on goes on a pilgrimage to the city of Mecca, there he converts to the original Islamic religion and becomes a Sunni Muslim and changes his name to El-Hajj Malik Al-Shabazz. He is assassinated on February 21, 1965 and dies a Muslim martyr.	Biography|Drama|History|Romance	4	images/0104797.jpeg
0772181	1648. After the Thirty Years War, Germany is a wretched, plundered land, still ravished by the Black Death. Urchin Krabat gets separated from his beggar friends and finds refuge on the flourishing estate of the black miller. the hard worker gets initiated in his secret magic society. Only afterward he learns its terrible dark secrets, which spell death and/or solitude for the boys and their beloved village girls. A surprising friend offers a daring way out.	Drama|Fantasy|Thriller	3	images/0772181.jpeg
0058154	Shot by a jealous husband, Charley falls out a porthole and is lost at sea only to find himself returned as an attractive blond woman. His best friend is staying at his house as he puts Charlie's affairs in order and after being convinced, finds himself an unwilling helper in Charlie's new plan to marry into money.	Comedy|Fantasy|Romance	3	images/0058154.jpeg
0059797	In the early days of the 20th century, a British Newspaper offers a prize for the winner of a cross channel air race which brings flyers from all over the world. There are many sub-plots as the flyers jockey for position and the affections of various women.	Adventure|Comedy|Family	3	images/0059797.jpeg
1232826	It's almost summer in Sweden and minor indiscretions and misbehavior abound. Leffe likes to show off for his friends and play salacious pranks, especially when he's drinking. Meanwhile, a righteous grade-school teacher doesn't know where to draw the line: she insists her fellow educators need a bit of instruction. Then there are two young teenage girls who like to pose for sexy photos and to party, but one night in a park, one of them is found passed out drunk by a complete stranger.	Drama	1	images/1232826.jpeg
0289879	Evan Treborn grows up in a small town with his single, working mother and his friends. He suffers from memory blackouts where he suddenly finds himself somewhere else, confused. Evan's friends and mother hardly believe him, thinking he makes it up just to get out of trouble. As Evan grows up he has fewer of these blackouts until he seems to have recovered. Since the age of seven he has written a diary of his blackout moments so he can remember what happens. One day at college he starts to read one of his old diaries, and suddenly a flashback hits him like a brick!	Sci-Fi|Thriller	2	images/0289879.jpeg
0363475	Black Cloud, is an inspirational story about a young Navajo, Native American boxer, who overcomes personal challenges as he comes to terms with his heritage, while fighting his way for a spot on the US Olympic boxing team.	Drama	1	images/0363475.jpeg
0021746	When the government opens up the Oklahoma territory for settlement, restless Yancey Cravat claims a plot of the free land for himself and moves his family there from Wichita. A newspaperman, lawyer, and just about everything else, Cravat soon becomes a leading citizen of the boom town of Osage. Once the town is established, however, he begins to feel confined once again, and heads for the Cherokee Strip, leaving his family behind. During this and other absences, his wife Sabra must learn to take care of herself and soon becomes prominent in her own right.	Drama|Western	2	images/0021746.jpeg
0029989	Jennie is a twelve-year-old girl living with her parents in extremely rural mountain country. Her schoolteacher, Miss Carol, though a mountain girl herself, has gone off to be educated and returned in hopes of stopping the tradition of child marriage which permeates the culture. Jennie's father Ira is a good man who tries to protect Miss Carol from the men who threaten her if she doesn't call off her crusade. One of these men, Jake Bolby, has his eye on little Jennie and plots to make her his bride.	Drama	1	images/0029989.jpeg
0053437	The story of a young Gerd, played by Liv Ullman in her first leading role, who falls in love with a young boy. She is considered a 'loose' woman, and the boy's family does not accept their relationship. The young couple run away to a cabin in the woods where they meet a rogue man who tests their relationship.	Drama	1	images/0053437.jpeg
0201922	Star Shintaro Katsu sits in the director's chair for this psychedelic and unremittingly bleak entry in the Zatoichi series, which is unlike any other in its grind-house grimness. A tale of innocence corrupted by sadistic, sleazy criminality, the film is propelled by Easy Rider-esque editing and a trippy seventies funk score by Kunihiko Murai.	Action|Adventure|Drama	3	images/0201922.jpeg
1132593	A brutal assault changes Mariekes life. She leaves her familiar city rhythms for the solitude of a delapidated house in an empty countryside. Her irrational fears on the frozen farm are a constant struggle. As springs' orchestra begins, her curiosity for new things that cover the cold rot of winter pull her out of the suffocating interior of her mind. Slowly she accepts the help of John, her neighbour, but as the seasons change so does she.	Drama	1	images/1132593.jpeg
0077292	A wealthy kung fu expert, who is turned bitter and evil by the slaying of his wife and the loss of his son's hands, bullies a town through terror and force. They find pleasure and satisfaction by crippling those who stumble in their way. Four of those who are crippled, a hawker who is blinded, a blacksmith made mute and deaf, a drifter who loses his legs, and a fighter who loses his sanity, band together to use their disabilities to the best of their advantage. The four are tested time and time again, and demonstrate their strengths and abilities.	Action|Drama	2	images/0077292.jpeg
0045161	Apparently rejected by women all his life, a loner with a high-power rifle starts on a trail of murder. The police are baffled by the apparently random killings until their psychologist comes up with some ideas.	Crime|Drama|Film-Noir|Thriller	4	images/0045161.jpeg
0382189	"A tale of obsession and deception, and the struggle for love and faith in a world where both seem impossible. The film charts the emotional and physical hothouse effects that bloom one summer for two young women: Mona, behind a spiky exterior, hides an untapped intelligence and a yearning for something beyond the emptiness of her daily life; Tamsin is well-educated, spoiled and cynical. Complete opposites, each is wary of the other's differences when they first meet, but this coolness soon melts into mutual fascination, amusement and attraction. Adding volatility is Mona's older brother Phil, who has renounced his criminal past for religious fervor - which he tries to impose upon his sister. Mona, however, is experiencing her own rapture. ""We must never be parted,"" Tamsin intones to Mona but can Mona completely trust her?"	Drama|Romance	2	images/0382189.jpeg
0096193	Whilst making a silent film about the life of the legendary lawman	Crime|Mystery|Thriller|Western	4	images/0096193.jpeg
0109456	Psychologist Bill Capa gives up his practise when he unintentionally pushes a patient to commit suicide. In an effort to come to terms with this tragedy he visits an old colleague, Bob Moore, who is subsequently murdered. The quest to catch the killer centres around a group of Moore's psychologically disturbed patients, however equally as important is an affair which develops between Capa and the mysterious Rose.	Mystery|Romance|Thriller	3	images/0109456.jpeg
0081693	"Low-budget film about a young man given a mystical medallion by an Aztec shaman, in order to become a puma-empowered champion like his father before him. In trying to initially locate the young man, the shaman has the nasty habit of pushing candidates out of windows to test them (""Nope, not him."")"	Action|Adventure|Fantasy|Sci-Fi	4	images/0081693.jpeg
0043458	Willy Loman is an over-the-hill salesman who faces a personal turning point when he loses his job and attempts to make peace with his family: Willy's long-suffering wife Linda, and Biff and Happy, his troubled sons and his life.	Drama	1	images/0043458.jpeg
0081554	Renowned filmmaker Sandy Bates is in a professional transition, directing largely comedies early in his career now wanting to direct more serious movies so that he can explore the meaning of life, most specifically his own. Most are fighting him all along the way, including the movie going public, who continually tell him that they love his movies especially the earlier funny ones, to studio executives who are trying to insert comic elements wherever possible into his current movie in production. He reluctantly agrees to attend a weekend long film festival of his movies. Despite the throng of requests for his time, he is further able to reflect on his life as he addresses the questions at the post screening Q&A sessions. He also reflects specifically on his love life as his current girlfriend, married Isobel, shows up unexpectedly, and as he starts to fall for festival attendee Daisy - at the festival with her Columbia professor boyfriend, Jack Abel - who reminds him of Dorrie, a neurotic former girlfriend who he probably considers the one that unfortunately got away.	Comedy|Drama	2	images/0081554.jpeg
1961192	"At the beginning of the 20th century, Marie is married to Denmark's world famous painter P.S. Krøyer. They are among the country's most admired and famous couples. All the great men of the time - politicians, businessmen, noblemen, scientists, writers and royalty - wish to be depicted by Krøyer, and he can ask any price he wants. To be painted by him is a great honour and comes with great prestige. Marie, who adorns several of Krøyer's paintings, is considered to be ""the most beautiful woman in Europe"". Together with their daughter Vibeke they experience all the best life has to offer: parties, champagne and luxury. However, this is only the polished surface. Beneath it is living hell. Krøyer suffers from manic depression and syphilis. He can change from being cheerful and upbeat, to a foaming crazy monster without any boundaries, also within his relationship to Marie and Vibeke. Marie has struggled to keep up appearances for a long time, but the situation is wearing her down. She is caught in an impossible situation between maintaining the bright social life and the hell unfolding behind closed doors. She feels that she is being suffocated and that she is disappearing. After another of Krøyer's violent fits of insanity and rage, Marie decides to leave for Italy with their daughter; to go away for a while and recuperate. In Italy she meets the younger Swedish composer Hugo Alfvén. He falls head over heels in love with her and she finally yields to his unreserved and unrestrained emotions. However, their union is not a happy one. Marie is caught between a new life on one side and her love for Vibeke and Krøyer on the other. In the first place, she was not even searching for love, she was searching for herself. It is this painful road, the road towards your own true self, which Marie is following in The Passion of Marie. And she succeeds - but it all comes at a cost."	Biography|Drama	2	images/1961192.jpeg
0266987	CIA operative Nathan Muir (Redford) is on the brink of retirement when he finds out that his protege Tom Bishop (Pitt) has been arrested in China for espionage. No stranger to the machinations of the CIA's top echelon, Muir hones all his skills and irreverent manner in order to find a way to free Bishop. As he embarks on his mission to free Bishop, Muir recalls how he recruited and trained the young rookie, at that time a sergeant in Vietnam, their turbulent times together as operatives and the woman who threatened their friendship.	Action|Crime|Thriller	3	images/0266987.jpeg
